Image.Name,Wiggle.Index
(RAL_149).(25ppm).(60min).(plate2).(Imidacloprid).(25.11.14)(8-7-201511-13-15AM)LowRight.tif,9.1534
(RAL_149).(25ppm).(60min).(plate2).(Imidacloprid).(25.11.14)(8-7-201511-13-15AM)TopLeft.tif,3.8191
(RAL_149).(25ppm).(60min).(plate2).(Imidacloprid).(25.11.14)(8-7-201511-13-15AM)TopRight.tif,4.9697
(RAL_153).(100ppm).(0min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-13-27AM)LowLeft.tif,7.7434
(RAL_153).(100ppm).(0min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-13-27AM)LowRight.tif,6.7666
(RAL_153).(100ppm).(0min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-13-27AM)TopLeft.tif,7.976
(RAL_153).(100ppm).(0min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-13-27AM)TopRight.tif,7.0111
(RAL_153).(100ppm).(0min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-13-28AM)LowLeft.tif,6.2539
(RAL_153).(100ppm).(0min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-13-28AM)LowRight.tif,4.9403
(RAL_153).(100ppm).(0min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-13-28AM)TopLeft.tif,6.4782
(RAL_153).(100ppm).(0min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-13-28AM)TopRight.tif,8.0444
(RAL_153).(100ppm).(60min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-13-29AM)LowLeft.tif,3.253
(RAL_153).(100ppm).(60min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-13-29AM)LowRight.tif,4.4962
(RAL_153).(100ppm).(60min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-13-29AM)TopLeft.tif,4.6002
(RAL_153).(100ppm).(60min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-13-29AM)TopRight.tif,4.4025
(RAL_153).(100ppm).(60min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-13-30AM)LowLeft.tif,3.8299
(RAL_153).(100ppm).(60min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-13-30AM)LowRight.tif,3.4913
(RAL_153).(100ppm).(60min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-13-30AM)TopLeft.tif,3.9886
(RAL_153).(100ppm).(60min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-13-30AM)TopRight.tif,4.8092
(RAL_153).(25ppm).(0min).(plate1).(Imidacloprid).(29.11.14)(8-7-201511-13-22AM)LowLeft.tif,7.6427
(RAL_153).(25ppm).(0min).(plate1).(Imidacloprid).(29.11.14)(8-7-201511-13-22AM)LowRight.tif,6.9334
(RAL_153).(25ppm).(0min).(plate1).(Imidacloprid).(29.11.14)(8-7-201511-13-22AM)TopLeft.tif,7.1821
(RAL_153).(25ppm).(0min).(plate1).(Imidacloprid).(29.11.14)(8-7-201511-13-22AM)TopRight.tif,6.2769
(RAL_153).(25ppm).(0min).(plate2).(Imidacloprid).(29.11.14)(8-7-201511-13-23AM)LowLeft.tif,8.8983
(RAL_153).(25ppm).(0min).(plate2).(Imidacloprid).(29.11.14)(8-7-201511-13-23AM)LowRight.tif,8.7628
(RAL_153).(25ppm).(0min).(plate2).(Imidacloprid).(29.11.14)(8-7-201511-13-23AM)TopLeft.tif,6.1609
(RAL_153).(25ppm).(0min).(plate2).(Imidacloprid).(29.11.14)(8-7-201511-13-23AM)TopRight.tif,6.1451
(RAL_153).(25ppm).(60min).(plate1).(Imidacloprid).(29.11.14)(8-7-201511-13-24AM)LowLeft.tif,4.7489
(RAL_153).(25ppm).(60min).(plate1).(Imidacloprid).(29.11.14)(8-7-201511-13-24AM)LowRight.tif,5.8586
(RAL_153).(25ppm).(60min).(plate1).(Imidacloprid).(29.11.14)(8-7-201511-13-24AM)TopLeft.tif,5.513
(RAL_153).(25ppm).(60min).(plate1).(Imidacloprid).(29.11.14)(8-7-201511-13-24AM)TopRight.tif,4.7624
(RAL_153).(25ppm).(60min).(plate2).(Imidacloprid).(29.11.14)(8-7-201511-13-26AM)LowLeft.tif,6.3878
(RAL_153).(25ppm).(60min).(plate2).(Imidacloprid).(29.11.14)(8-7-201511-13-26AM)LowRight.tif,7.5101
(RAL_153).(25ppm).(60min).(plate2).(Imidacloprid).(29.11.14)(8-7-201511-13-26AM)TopLeft.tif,4.0743
(RAL_153).(25ppm).(60min).(plate2).(Imidacloprid).(29.11.14)(8-7-201511-13-26AM)TopRight.tif,4.9235
(RAL_158).(100ppm).(0min).(plate1).(Imidacloprid).(7.1.15)(8-7-201511-13-35AM)LowLeft.tif,6.8109
(RAL_158).(100ppm).(0min).(plate1).(Imidacloprid).(7.1.15)(8-7-201511-13-35AM)LowRight.tif,6.6159
(RAL_158).(100ppm).(0min).(plate1).(Imidacloprid).(7.1.15)(8-7-201511-13-35AM)TopLeft.tif,5.3007
(RAL_158).(100ppm).(0min).(plate1).(Imidacloprid).(7.1.15)(8-7-201511-13-35AM)TopRight.tif,5.5021
(RAL_158).(100ppm).(0min).(plate2).(Imidacloprid).(7.1.15)(8-7-201511-13-36AM)LowLeft.tif,4.8103
(RAL_158).(100ppm).(0min).(plate2).(Imidacloprid).(7.1.15)(8-7-201511-13-36AM)LowRight.tif,6.2064
(RAL_158).(100ppm).(0min).(plate2).(Imidacloprid).(7.1.15)(8-7-201511-13-36AM)TopLeft.tif,4.7328
(RAL_158).(100ppm).(0min).(plate2).(Imidacloprid).(7.1.15)(8-7-201511-13-36AM)TopRight.tif,6.3673
(RAL_158).(100ppm).(60min).(plate1).(Imidacloprid).(7.1.15)(8-7-201511-13-37AM)LowLeft.tif,1.824
(RAL_158).(100ppm).(60min).(plate1).(Imidacloprid).(7.1.15)(8-7-201511-13-37AM)LowRight.tif,3.6204
(RAL_158).(100ppm).(60min).(plate1).(Imidacloprid).(7.1.15)(8-7-201511-13-37AM)TopLeft.tif,2.701
(RAL_158).(100ppm).(60min).(plate1).(Imidacloprid).(7.1.15)(8-7-201511-13-37AM)TopRight.tif,1.0214
(RAL_158).(100ppm).(60min).(plate2).(Imidacloprid).(7.1.15)(8-7-201511-13-38AM)LowLeft.tif,1.1866
(RAL_158).(100ppm).(60min).(plate2).(Imidacloprid).(7.1.15)(8-7-201511-13-38AM)LowRight.tif,2.5217
(RAL_158).(100ppm).(60min).(plate2).(Imidacloprid).(7.1.15)(8-7-201511-13-38AM)TopLeft.tif,2.6443
(RAL_158).(100ppm).(60min).(plate2).(Imidacloprid).(7.1.15)(8-7-201511-13-38AM)TopRight.tif,3.6822
(RAL_158).(25ppm).(0min).(plate1).(Imidacloprid).(23.1.15)(8-7-201511-13-33AM)LowLeft.tif,5.2776
(RAL_158).(25ppm).(0min).(plate1).(Imidacloprid).(23.1.15)(8-7-201511-13-33AM)LowRight.tif,4.4256
(RAL_158).(25ppm).(0min).(plate1).(Imidacloprid).(23.1.15)(8-7-201511-13-33AM)TopLeft.tif,6.3811
(RAL_158).(25ppm).(0min).(plate1).(Imidacloprid).(23.1.15)(8-7-201511-13-33AM)TopRight.tif,5.8742
(RAL_158).(25ppm).(60min).(plate1).(Imidacloprid).(23.1.15)(8-7-201511-13-34AM)LowLeft.tif,2.0167
(RAL_158).(25ppm).(60min).(plate1).(Imidacloprid).(23.1.15)(8-7-201511-13-34AM)LowRight.tif,2.4261
(RAL_158).(25ppm).(60min).(plate1).(Imidacloprid).(23.1.15)(8-7-201511-13-34AM)TopLeft.tif,4.0244
(RAL_158).(25ppm).(60min).(plate1).(Imidacloprid).(23.1.15)(8-7-201511-13-34AM)TopRight.tif,2.87
(RAL_176).(100ppm).(0min).(plate1).(Imidacloprid).(22.1.15)(8-7-201511-13-44AM)LowLeft.tif,6.7006
(RAL_176).(100ppm).(0min).(plate1).(Imidacloprid).(22.1.15)(8-7-201511-13-44AM)LowRight.tif,7.4354
(RAL_176).(100ppm).(0min).(plate1).(Imidacloprid).(22.1.15)(8-7-201511-13-44AM)TopLeft.tif,4.3364
(RAL_176).(100ppm).(0min).(plate1).(Imidacloprid).(22.1.15)(8-7-201511-13-44AM)TopRight.tif,7.3052
(RAL_176).(100ppm).(0min).(plate2).(Imidacloprid).(22.1.15)(8-7-201511-13-45AM)LowLeft.tif,8.1941
(RAL_176).(100ppm).(0min).(plate2).(Imidacloprid).(22.1.15)(8-7-201511-13-45AM)LowRight.tif,7.8799
(RAL_176).(100ppm).(0min).(plate2).(Imidacloprid).(22.1.15)(8-7-201511-13-45AM)TopLeft.tif,7.8981
(RAL_176).(100ppm).(0min).(plate2).(Imidacloprid).(22.1.15)(8-7-201511-13-45AM)TopRight.tif,4.7101
(RAL_176).(100ppm).(60min).(plate1).(Imidacloprid).(22.1.15)(8-7-201511-13-46AM)LowLeft.tif,3.4836
(RAL_176).(100ppm).(60min).(plate1).(Imidacloprid).(22.1.15)(8-7-201511-13-46AM)LowRight.tif,5.575
(RAL_176).(100ppm).(60min).(plate1).(Imidacloprid).(22.1.15)(8-7-201511-13-46AM)TopLeft.tif,4.0467
(RAL_176).(100ppm).(60min).(plate1).(Imidacloprid).(22.1.15)(8-7-201511-13-46AM)TopRight.tif,4.0535
(RAL_176).(100ppm).(60min).(plate2).(Imidacloprid).(22.1.15)(8-7-201511-13-47AM)LowLeft.tif,4.76
(RAL_176).(100ppm).(60min).(plate2).(Imidacloprid).(22.1.15)(8-7-201511-13-47AM)LowRight.tif,3.1283
(RAL_176).(100ppm).(60min).(plate2).(Imidacloprid).(22.1.15)(8-7-201511-13-47AM)TopLeft.tif,3.0161
(RAL_176).(100ppm).(60min).(plate2).(Imidacloprid).(22.1.15)(8-7-201511-13-47AM)TopRight.tif,2.4489
(RAL_176).(25ppm).(0min).(plate1).(Imidacloprid).(25.11.14)(8-7-201511-13-39AM)LowLeft.tif,13.2746
(RAL_176).(25ppm).(0min).(plate1).(Imidacloprid).(25.11.14)(8-7-201511-13-39AM)LowRight.tif,13.4425
(RAL_176).(25ppm).(0min).(plate1).(Imidacloprid).(25.11.14)(8-7-201511-13-39AM)TopLeft.tif,10.1278
(RAL_176).(25ppm).(0min).(plate1).(Imidacloprid).(25.11.14)(8-7-201511-13-39AM)TopRight.tif,6.7689
(RAL_176).(25ppm).(0min).(plate2).(Imidacloprid).(25.11.14)(8-7-201511-13-40AM)LowLeft.tif,7.927
(RAL_176).(25ppm).(0min).(plate2).(Imidacloprid).(25.11.14)(8-7-201511-13-40AM)LowRight.tif,12.5817
(RAL_176).(25ppm).(0min).(plate2).(Imidacloprid).(25.11.14)(8-7-201511-13-40AM)TopLeft.tif,9.844
(RAL_176).(25ppm).(0min).(plate2).(Imidacloprid).(25.11.14)(8-7-201511-13-40AM)TopRight.tif,8.1396
(RAL_176).(25ppm).(60min).(plate1).(Imidacloprid).(25.11.14)(8-7-201511-13-41AM)LowLeft.tif,7.7757
(RAL_176).(25ppm).(60min).(plate1).(Imidacloprid).(25.11.14)(8-7-201511-13-41AM)LowRight.tif,9.8837
(RAL_176).(25ppm).(60min).(plate1).(Imidacloprid).(25.11.14)(8-7-201511-13-41AM)TopLeft.tif,10.8775
(RAL_176).(25ppm).(60min).(plate1).(Imidacloprid).(25.11.14)(8-7-201511-13-41AM)TopRight.tif,8.5329
(RAL_176).(25ppm).(60min).(plate2).(Imidacloprid).(25.11.14)(8-7-201511-13-42AM)LowLeft.tif,5.4086
(RAL_176).(25ppm).(60min).(plate2).(Imidacloprid).(25.11.14)(8-7-201511-13-42AM)LowRight.tif,10.0836
(RAL_176).(25ppm).(60min).(plate2).(Imidacloprid).(25.11.14)(8-7-201511-13-42AM)TopLeft.tif,6.1334
(RAL_176).(25ppm).(60min).(plate2).(Imidacloprid).(25.11.14)(8-7-201511-13-42AM)TopRight.tif,7.9839
(RAL_177).(100ppm).(0min).(plate2).(Imidacloprid).(20.6.15)(8-7-201511-13-52AM)LowLeft.tif,4.7828
(RAL_177).(100ppm).(0min).(plate2).(Imidacloprid).(20.6.15)(8-7-201511-13-52AM)LowRight.tif,6.6535
(RAL_177).(100ppm).(0min).(plate2).(Imidacloprid).(20.6.15)(8-7-201511-13-52AM)TopLeft.tif,5.1112
(RAL_177).(100ppm).(0min).(plate2).(Imidacloprid).(20.6.15)(8-7-201511-13-52AM)TopRight.tif,5.2363
(RAL_177).(100ppm).(0min).(plate2).(Imidacloprid).(21.6.15)(8-7-201511-13-53AM)LowLeft.tif,7.8699
(RAL_177).(100ppm).(0min).(plate2).(Imidacloprid).(21.6.15)(8-7-201511-13-53AM)LowRight.tif,10.3786
(RAL_177).(100ppm).(0min).(plate2).(Imidacloprid).(21.6.15)(8-7-201511-13-53AM)TopLeft.tif,10.0757
(RAL_177).(100ppm).(0min).(plate2).(Imidacloprid).(21.6.15)(8-7-201511-13-53AM)TopRight.tif,10.9178
(RAL_177).(100ppm).(60min).(plate2).(Imidacloprid).(20.6.15)(8-7-201511-13-54AM)LowLeft.tif,1.7285
(RAL_177).(100ppm).(60min).(plate2).(Imidacloprid).(20.6.15)(8-7-201511-13-54AM)LowRight.tif,2.2744
(RAL_177).(100ppm).(60min).(plate2).(Imidacloprid).(20.6.15)(8-7-201511-13-54AM)TopLeft.tif,2.6596
(RAL_177).(100ppm).(60min).(plate2).(Imidacloprid).(20.6.15)(8-7-201511-13-54AM)TopRight.tif,2.474
(RAL_177).(100ppm).(60min).(plate2).(Imidacloprid).(21.6.15)(8-7-201511-13-55AM)LowLeft.tif,8.3143
(RAL_177).(100ppm).(60min).(plate2).(Imidacloprid).(21.6.15)(8-7-201511-13-55AM)LowRight.tif,8.8406
(RAL_177).(100ppm).(60min).(plate2).(Imidacloprid).(21.6.15)(8-7-201511-13-55AM)TopLeft.tif,9.185
(RAL_177).(100ppm).(60min).(plate2).(Imidacloprid).(21.6.15)(8-7-201511-13-55AM)TopRight.tif,8.9646
(RAL_177).(25ppm).(0min).(plate2).(Imidacloprid).(20.6.15)(8-7-201511-13-48AM)LowLeft.tif,6.7987
(RAL_177).(25ppm).(0min).(plate2).(Imidacloprid).(20.6.15)(8-7-201511-13-48AM)LowRight.tif,5.1704
(RAL_177).(25ppm).(0min).(plate2).(Imidacloprid).(20.6.15)(8-7-201511-13-48AM)TopLeft.tif,6.5117
(RAL_177).(25ppm).(0min).(plate2).(Imidacloprid).(20.6.15)(8-7-201511-13-48AM)TopRight.tif,10.1819
(RAL_177).(25ppm).(0min).(plate2).(Imidacloprid).(21.6.15)(8-7-201511-13-49AM)LowLeft.tif,11.2436
(RAL_177).(25ppm).(0min).(plate2).(Imidacloprid).(21.6.15)(8-7-201511-13-49AM)LowRight.tif,8.3689
(RAL_177).(25ppm).(0min).(plate2).(Imidacloprid).(21.6.15)(8-7-201511-13-49AM)TopLeft.tif,10.3358
(RAL_177).(25ppm).(0min).(plate2).(Imidacloprid).(21.6.15)(8-7-201511-13-49AM)TopRight.tif,10.9969
(RAL_177).(25ppm).(60min).(plate2).(Imidacloprid).(20.6.15)(8-7-201511-13-50AM)LowLeft.tif,4.1027
(RAL_177).(25ppm).(60min).(plate2).(Imidacloprid).(20.6.15)(8-7-201511-13-50AM)LowRight.tif,4.2124
(RAL_177).(25ppm).(60min).(plate2).(Imidacloprid).(20.6.15)(8-7-201511-13-50AM)TopLeft.tif,3.2815
(RAL_177).(25ppm).(60min).(plate2).(Imidacloprid).(20.6.15)(8-7-201511-13-50AM)TopRight.tif,5.4269
(RAL_177).(25ppm).(60min).(plate2).(Imidacloprid).(21.6.15)(8-7-201511-13-51AM)LowLeft.tif,11.9875
(RAL_177).(25ppm).(60min).(plate2).(Imidacloprid).(21.6.15)(8-7-201511-13-51AM)LowRight.tif,6.99
(RAL_177).(25ppm).(60min).(plate2).(Imidacloprid).(21.6.15)(8-7-201511-13-51AM)TopLeft.tif,10.4041
(RAL_177).(25ppm).(60min).(plate2).(Imidacloprid).(21.6.15)(8-7-201511-13-51AM)TopRight.tif,9.2452
(RAL_181).(100ppm).(0min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-01AM)LowLeft.tif,5.4658
(RAL_181).(100ppm).(0min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-01AM)LowRight.tif,5.4083
(RAL_181).(100ppm).(0min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-01AM)TopLeft.tif,6.0831
(RAL_181).(100ppm).(0min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-01AM)TopRight.tif,5.3967
(RAL_181).(100ppm).(0min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-14-02AM)LowLeft.tif,6.4255
(RAL_181).(100ppm).(0min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-14-02AM)LowRight.tif,5.2605
(RAL_181).(100ppm).(0min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-14-02AM)TopLeft.tif,5.6362
(RAL_181).(100ppm).(0min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-14-02AM)TopRight.tif,6.4494
(RAL_181).(100ppm).(60min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-03AM)LowLeft.tif,1.9439
(RAL_181).(100ppm).(60min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-03AM)LowRight.tif,2.1367
(RAL_181).(100ppm).(60min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-03AM)TopLeft.tif,1.3758
(RAL_181).(100ppm).(60min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-03AM)TopRight.tif,3.0804
(RAL_181).(100ppm).(60min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-14-04AM)LowLeft.tif,1.2406
(RAL_181).(100ppm).(60min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-14-04AM)LowRight.tif,2.5396
(RAL_181).(100ppm).(60min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-14-04AM)TopLeft.tif,1.9896
(RAL_181).(100ppm).(60min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-14-04AM)TopRight.tif,2.1969
(RAL_181).(25ppm).(0min).(plate1).(Imidacloprid).(13.11.14)(8-7-201511-13-56AM)LowLeft.tif,11.3196
(RAL_181).(25ppm).(0min).(plate1).(Imidacloprid).(13.11.14)(8-7-201511-13-56AM)LowRight.tif,7.3583
(RAL_181).(25ppm).(0min).(plate1).(Imidacloprid).(13.11.14)(8-7-201511-13-56AM)TopLeft.tif,9.5319
(RAL_181).(25ppm).(0min).(plate1).(Imidacloprid).(13.11.14)(8-7-201511-13-56AM)TopRight.tif,5.3213
(RAL_181).(25ppm).(0min).(plate2).(Imidacloprid).(13.11.14)(8-7-201511-13-58AM)LowLeft.tif,8.3752
(RAL_181).(25ppm).(0min).(plate2).(Imidacloprid).(13.11.14)(8-7-201511-13-58AM)LowRight.tif,5.925
(RAL_181).(25ppm).(0min).(plate2).(Imidacloprid).(13.11.14)(8-7-201511-13-58AM)TopLeft.tif,10.7468
(RAL_181).(25ppm).(0min).(plate2).(Imidacloprid).(13.11.14)(8-7-201511-13-58AM)TopRight.tif,7.8536
(RAL_181).(25ppm).(60min).(plate1).(Imidacloprid).(13.11.14)(8-7-201511-13-59AM)LowLeft.tif,10.2357
(RAL_181).(25ppm).(60min).(plate1).(Imidacloprid).(13.11.14)(8-7-201511-13-59AM)LowRight.tif,7.5732
(RAL_181).(25ppm).(60min).(plate1).(Imidacloprid).(13.11.14)(8-7-201511-13-59AM)TopLeft.tif,7.1945
(RAL_181).(25ppm).(60min).(plate1).(Imidacloprid).(13.11.14)(8-7-201511-13-59AM)TopRight.tif,4.6778
(RAL_181).(25ppm).(60min).(plate2).(Imidacloprid).(13.11.14)(8-7-201511-14-00AM)LowLeft.tif,4.7685
(RAL_181).(25ppm).(60min).(plate2).(Imidacloprid).(13.11.14)(8-7-201511-14-00AM)LowRight.tif,5.3539
(RAL_181).(25ppm).(60min).(plate2).(Imidacloprid).(13.11.14)(8-7-201511-14-00AM)TopLeft.tif,5.9054
(RAL_181).(25ppm).(60min).(plate2).(Imidacloprid).(13.11.14)(8-7-201511-14-00AM)TopRight.tif,4.8178
(RAL_189).(100ppm).(0min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-09AM)LowLeft.tif,5.7795
(RAL_189).(100ppm).(0min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-09AM)LowRight.tif,7.3504
(RAL_189).(100ppm).(0min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-09AM)TopLeft.tif,5.7693
(RAL_189).(100ppm).(0min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-09AM)TopRight.tif,4.8362
(RAL_189).(100ppm).(0min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-14-10AM)LowLeft.tif,6.1889
(RAL_189).(100ppm).(0min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-14-10AM)LowRight.tif,3.5416
(RAL_189).(100ppm).(0min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-14-10AM)TopLeft.tif,5.46
(RAL_189).(100ppm).(0min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-14-10AM)TopRight.tif,6.4163
(RAL_189).(100ppm).(60min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-11AM)LowLeft.tif,0.9471
(RAL_189).(100ppm).(60min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-11AM)LowRight.tif,0.6164
(RAL_189).(100ppm).(60min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-11AM)TopLeft.tif,1.0797
(RAL_189).(100ppm).(60min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-11AM)TopRight.tif,0.8733
(RAL_189).(100ppm).(60min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-14-12AM)LowLeft.tif,0.7581
(RAL_189).(100ppm).(60min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-14-12AM)LowRight.tif,1.0253
(RAL_189).(100ppm).(60min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-14-12AM)TopLeft.tif,0.841
(RAL_189).(100ppm).(60min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-14-12AM)TopRight.tif,0.9959
(RAL_189).(25ppm).(0min).(plate1).(Imidacloprid).(25.11.14)(8-7-201511-14-05AM)LowLeft.tif,10.7458
(RAL_189).(25ppm).(0min).(plate1).(Imidacloprid).(25.11.14)(8-7-201511-14-05AM)LowRight.tif,11.124
(RAL_189).(25ppm).(0min).(plate1).(Imidacloprid).(25.11.14)(8-7-201511-14-05AM)TopLeft.tif,12.065
(RAL_189).(25ppm).(0min).(plate1).(Imidacloprid).(25.11.14)(8-7-201511-14-05AM)TopRight.tif,9.3086
(RAL_189).(25ppm).(0min).(plate2).(Imidacloprid).(25.11.14)(8-7-201511-14-06AM)LowLeft.tif,11.3618
(RAL_189).(25ppm).(0min).(plate2).(Imidacloprid).(25.11.14)(8-7-201511-14-06AM)LowRight.tif,9.1155
(RAL_189).(25ppm).(0min).(plate2).(Imidacloprid).(25.11.14)(8-7-201511-14-06AM)TopLeft.tif,7.4726
(RAL_189).(25ppm).(0min).(plate2).(Imidacloprid).(25.11.14)(8-7-201511-14-06AM)TopRight.tif,9.0385
(RAL_189).(25ppm).(60min).(plate1).(Imidacloprid).(25.11.14)(8-7-201511-14-07AM)LowLeft.tif,7.4247
(RAL_189).(25ppm).(60min).(plate1).(Imidacloprid).(25.11.14)(8-7-201511-14-07AM)LowRight.tif,4.4042
(RAL_189).(25ppm).(60min).(plate1).(Imidacloprid).(25.11.14)(8-7-201511-14-07AM)TopLeft.tif,4.2902
(RAL_189).(25ppm).(60min).(plate1).(Imidacloprid).(25.11.14)(8-7-201511-14-07AM)TopRight.tif,4.0284
(RAL_189).(25ppm).(60min).(plate2).(Imidacloprid).(25.11.14)(8-7-201511-14-08AM)LowLeft.tif,11.0988
(RAL_189).(25ppm).(60min).(plate2).(Imidacloprid).(25.11.14)(8-7-201511-14-08AM)LowRight.tif,7.9921
(RAL_189).(25ppm).(60min).(plate2).(Imidacloprid).(25.11.14)(8-7-201511-14-08AM)TopLeft.tif,9.803
(RAL_189).(25ppm).(60min).(plate2).(Imidacloprid).(25.11.14)(8-7-201511-14-08AM)TopRight.tif,12.2196
(RAL_195).(100ppm).(0min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-16AM)LowLeft.tif,7.4226
(RAL_195).(100ppm).(0min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-16AM)LowRight.tif,5.1703
(RAL_195).(100ppm).(0min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-16AM)TopLeft.tif,7.5339
(RAL_195).(100ppm).(0min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-16AM)TopRight.tif,7.0929
(RAL_195).(100ppm).(0min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-14-17AM)LowLeft.tif,5.9297
(RAL_195).(100ppm).(0min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-14-17AM)LowRight.tif,6.9479
(RAL_195).(100ppm).(0min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-14-17AM)TopLeft.tif,5.2748
(RAL_195).(100ppm).(0min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-14-17AM)TopRight.tif,7.5965
(RAL_195).(100ppm).(60min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-18AM)LowLeft.tif,3.801
(RAL_195).(100ppm).(60min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-18AM)LowRight.tif,2.9961
(RAL_195).(100ppm).(60min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-18AM)TopLeft.tif,3.4089
(RAL_195).(100ppm).(60min).(plate1).(Imidacloprid).(10.1.15)(8-7-201511-14-18AM)TopRight.tif,3.4778
(RAL_195).(100ppm).(60min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-12-13AM)LowLeft.tif,3.0389
(RAL_195).(100ppm).(60min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-12-13AM)LowRight.tif,3.0996
(RAL_195).(100ppm).(60min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-12-13AM)TopLeft.tif,3.3416
(RAL_195).(100ppm).(60min).(plate2).(Imidacloprid).(10.1.15)(8-7-201511-12-13AM)TopRight.tif,4.2092
(RAL_195).(25ppm).(0min).(plate1).(Imidacloprid).(23.11.14)(8-7-201511-14-13AM)LowLeft.tif,8.9235
(RAL_195).(25ppm).(0min).(plate1).(Imidacloprid).(23.11.14)(8-7-201511-14-13AM)LowRight.tif,11.4603
(RAL_195).(25ppm).(0min).(plate1).(Imidacloprid).(23.11.14)(8-7-201511-14-13AM)TopLeft.tif,11.1564
(RAL_195).(25ppm).(0min).(plate1).(Imidacloprid).(23.11.14)(8-7-201511-14-13AM)TopRight.tif,12.5336
(RAL_195).(25ppm).(0min).(plate2).(Imidacloprid).(23.11.14)(8-7-201511-14-13AM)LowLeft.tif,9.3697
(RAL_195).(25ppm).(0min).(plate2).(Imidacloprid).(23.11.14)(8-7-201511-14-13AM)LowRight.tif,12.6665
(RAL_195).(25ppm).(0min).(plate2).(Imidacloprid).(23.11.14)(8-7-201511-14-13AM)TopLeft.tif,9.8563
(RAL_195).(25ppm).(0min).(plate2).(Imidacloprid).(23.11.14)(8-7-201511-14-13AM)TopRight.tif,11.6958
(RAL_195).(25ppm).(60min).(plate1).(Imidacloprid).(23.11.14)(8-7-201511-14-14AM)LowLeft.tif,8.2783
(RAL_195).(25ppm).(60min).(plate1).(Imidacloprid).(23.11.14)(8-7-201511-14-14AM)LowRight.tif,12.6884
